order id,customer id,product id,order status,payment id,purchase date,shipping id,'loyalty':'rating','quantity':'cost'
3789,4422,SMARTPHONE_SKU1004,Completed,4,12/18/2023,4,'No': '2','8': '125.2583178'
3790,4422,SMARTPHONE_SKU1001,Completed,5,6/18/2024,4,'No': '5','6': '3.724203797'
3791,4424,SMARTPHONE_SKU1004,Cancelled,3,2/12/2024,1,'Yes': '2','6': '126.8240468'
3792,4424,SMARTPHONE_SKU1001,Cancelled,5,3/7/2024,4,'No': '5','6': '3.724203797'
3793,4426,SMARTPHONE_SKU1004,Completed,2,4/21/2024,4,'No': '2','2': '125.2583178'
3794,4426,SMARTPHONE_SKU1004,Completed,2,9/23/2024,1,'No': '2','1': '126.8240468'
3795,4427,SMARTPHONE_SKU1001,Completed,5,6/1/2024,1,'Yes': '5','2': '3.770756345'
3796,4428,SMARTPHONE_SKU1001,Cancelled,5,10/5/2023,1,'No': '5','3': '3.770756345'
3797,4428,TABLET_SKU1002,Completed,3,11/18/2023,1,'No': '3','10': '56.45627939'
3798,4428,SMARTWATCH_SKU1003,Cancelled,4,6/4/2024,1,'Yes': '3','5': '69.89256231'
3799,4431,SMARTWATCH_SKU1003,Completed,5,12/3/2023,3,'No': '3','2': '77.65840257'
3800,4432,SMARTWATCH_SKU1003,Completed,5,1/19/2024,3,'No': '3','2': '77.65840257'
3801,4433,LAPTOP_SKU1005,Cancelled,3,4/29/2024,3,'No': '3','7': '136.8895794'
3802,4434,TABLET_SKU1002,Cancelled,2,5/19/2024,3,'No': '3','7': '62.72919932'
3803,4435,TABLET_SKU1002,Completed,2,2/25/2024,1,'Yes': '3','8': '56.45627939'
3804,4436,TABLET_SKU1002,Cancelled,2,12/27/2023,1,'No': '3','10': '56.45627939'
3805,4436,LAPTOP_SKU1005,Completed,4,5/2/2024,4,'No': '3','4': '121.6796261'
3806,4436,SMARTWATCH_SKU1003,Completed,3,9/22/2024,3,'Yes': '3','7': '77.65840257'
3807,4438,TABLET_SKU1002,Cancelled,2,4/15/2024,1,'No': '3','9': '56.45627939'
3808,4440,SMARTPHONE_SKU1004,Completed,3,3/2/2024,3,'No': '2','4': '140.9156075'
3809,4441,SMARTPHONE_SKU1001,Completed,4,9/18/2024,1,'Yes': '5','1': '3.770756345'
3810,4442,TABLET_SKU1002,Completed,3,3/13/2024,4,'No': '3','10': '55.75928829'
3811,4442,SMARTPHONE_SKU1001,Completed,5,9/21/2024,1,'No': '5','3': '3.770756345'
3812,4443,SMARTPHONE_SKU1001,Cancelled,2,10/5/2023,3,'Yes': '5','3': '4.189729272'
3813,4443,LAPTOP_SKU1005,Completed,4,5/27/2024,4,'No': '3','8': '121.6796261'
3814,4443,LAPTOP_SKU1005,Completed,3,9/7/2024,3,'No': '3','7': '136.8895794'
3815,4445,SMARTPHONE_SKU1004,Cancelled,5,4/3/2024,4,'No': '2','5': '125.2583178'
3816,4446,SMARTPHONE_SKU1001,Completed,4,10/10/2023,3,'No': '5','1': '4.189729272'
3817,4447,LAPTOP_SKU1005,Completed,5,5/19/2024,1,'Yes': '3','8': '123.2006214'
3818,4447,SMARTWATCH_SKU1003,Completed,4,7/10/2024,4,'No': '3','7': '69.02969117'
3819,4449,TABLET_SKU1002,Completed,4,10/30/2023,3,'No': '3','10': '62.72919932'
3820,4449,SMARTPHONE_SKU1001,Cancelled,4,4/16/2024,3,'No': '5','7': '4.189729272'
3821,4450,SMARTPHONE_SKU1004,Completed,4,2/2/2024,1,'No': '2','2': '126.8240468'
3822,4451,SMARTPHONE_SKU1004,Completed,3,1/2/2024,3,'No': '2','10': '140.9156075'
3823,4451,LAPTOP_SKU1005,Completed,4,1/5/2024,4,'No': '3','7': '121.6796261'
3824,4451,SMARTWATCH_SKU1003,Completed,2,6/18/2024,4,'No': '3','8': '69.02969117'
3825,4451,SMARTPHONE_SKU1004,Cancelled,5,8/11/2024,4,'No': '2','7': '125.2583178'
3826,4452,SMARTPHONE_SKU1004,Cancelled,4,1/12/2024,4,'Yes': '2','2': '125.2583178'
3827,4452,SMARTWATCH_SKU1003,Cancelled,3,7/6/2024,4,'Yes': '3','6': '69.02969117'
3828,4454,LAPTOP_SKU1005,Completed,4,12/4/2023,4,'No': '3','8': '121.6796261'
3829,4455,LAPTOP_SKU1005,Completed,2,3/7/2024,1,'No': '3','10': '123.2006214'
3830,4455,SMARTPHONE_SKU1004,Completed,4,7/27/2024,1,'Yes': '2','10': '126.8240468'
3831,4455,LAPTOP_SKU1005,Cancelled,2,7/29/2024,4,'No': '3','9': '121.6796261'
3832,4456,SMARTPHONE_SKU1004,Completed,4,6/1/2024,4,'No': '2','5': '125.2583178'
3833,4457,TABLET_SKU1002,Completed,2,10/12/2023,1,'No': '3','10': '56.45627939'
3834,4458,SMARTPHONE_SKU1001,Completed,4,8/25/2024,4,'No': '5','6': '3.724203797'
3835,4459,LAPTOP_SKU1005,Cancelled,2,7/2/2024,1,'No': '3','2': '123.2006214'
3836,4460,SMARTPHONE_SKU1001,Cancelled,4,12/30/2023,4,'Yes': '5','9': '3.724203797'
3837,4461,SMARTPHONE_SKU1004,Completed,4,1/3/2024,1,'Yes': '2','10': '126.8240468'
3838,4462,SMARTWATCH_SKU1003,Completed,3,11/29/2023,1,'No': '3','9': '69.89256231'
3839,4462,SMARTWATCH_SKU1003,Completed,4,5/6/2024,4,'No': '3','6': '69.02969117'
3840,4463,TABLET_SKU1002,Completed,2,10/14/2023,3,'No': '3','2': '62.72919932'
3841,4463,TABLET_SKU1002,Completed,5,10/20/2023,1,'No': '3','4': '56.45627939'
3842,4463,LAPTOP_SKU1005,Completed,5,1/30/2024,4,'No': '3','2': '121.6796261'
3843,4463,TABLET_SKU1002,Completed,2,5/23/2024,4,'No': '3','10': '55.75928829'
3844,4464,TABLET_SKU1002,Cancelled,2,3/29/2024,4,'Yes': '3','5': '55.75928829'
3845,4465,SMARTWATCH_SKU1003,Cancelled,2,11/30/2023,1,'No': '3','2': '69.89256231'
3846,4466,LAPTOP_SKU1005,Completed,4,12/23/2023,4,'Yes': '3','3': '121.6796261'
3847,4466,SMARTPHONE_SKU1004,Completed,3,1/18/2024,4,'No': '2','4': '125.2583178'
3848,4467,SMARTWATCH_SKU1003,Completed,2,1/25/2024,4,'Yes': '3','3': '69.02969117'
3849,4467,LAPTOP_SKU1005,Cancelled,4,2/8/2024,3,'No': '3','8': '136.8895794'
3850,4467,SMARTWATCH_SKU1003,Cancelled,2,6/28/2024,1,'No': '3','7': '69.89256231'
3851,4467,SMARTPHONE_SKU1004,Cancelled,4,7/11/2024,1,'No': '2','10': '126.8240468'
3852,4469,LAPTOP_SKU1005,Cancelled,3,12/29/2023,1,'No': '3','8': '123.2006214'
3853,4470,SMARTWATCH_SKU1003,Completed,2,5/20/2024,1,'No': '3','7': '69.89256231'
3854,4471,SMARTWATCH_SKU1003,Cancelled,4,5/26/2024,1,'No': '3','5': '69.89256231'
3855,4474,SMARTPHONE_SKU1001,Completed,2,10/16/2023,1,'No': '5','9': '3.770756345'
3856,4475,SMARTPHONE_SKU1001,Completed,4,11/2/2023,3,'No': '5','3': '4.189729272'
3857,4476,TABLET_SKU1002,Cancelled,5,11/1/2023,3,'No': '3','10': '62.72919932'
3858,4476,SMARTWATCH_SKU1003,Cancelled,4,12/20/2023,1,'Yes': '3','2': '69.89256231'
3859,4476,SMARTPHONE_SKU1001,Cancelled,2,6/12/2024,3,'No': '5','2': '4.189729272'
3860,4478,SMARTWATCH_SKU1003,Completed,2,10/1/2023,3,'No': '3','4': '77.65840257'
3861,4479,SMARTPHONE_SKU1004,Cancelled,2,11/26/2023,4,'No': '2','1': '125.2583178'
3862,4480,TABLET_SKU1002,Cancelled,2,11/15/2023,3,'Yes': '3','10': '62.72919932'
3863,4480,SMARTPHONE_SKU1001,Completed,3,4/26/2024,1,'No': '5','7': '3.770756345'
3864,4480,SMARTPHONE_SKU1004,Cancelled,2,5/6/2024,1,'No': '2','5': '126.8240468'
3865,4481,SMARTPHONE_SKU1004,Completed,3,8/3/2024,3,'No': '2','2': '140.9156075'
3866,4482,TABLET_SKU1002,Completed,4,11/20/2023,3,'No': '3','2': '62.72919932'
3867,4482,SMARTPHONE_SKU1004,Completed,4,2/13/2024,3,'No': '2','3': '140.9156075'
3868,4482,SMARTWATCH_SKU1003,Cancelled,5,3/15/2024,4,'Yes': '3','9': '69.02969117'
3869,4482,SMARTWATCH_SKU1003,Cancelled,5,9/15/2024,1,'No': '3','4': '69.89256231'
3870,4484,LAPTOP_SKU1005,Cancelled,3,2/6/2024,3,'No': '3','9': '136.8895794'
3871,4485,SMARTWATCH_SKU1003,Completed,5,12/1/2023,1,'No': '3','4': '69.89256231'
3872,4485,SMARTPHONE_SKU1001,Completed,3,4/7/2024,4,'No': '5','7': '3.724203797'
3873,4486,SMARTPHONE_SKU1001,Completed,2,7/12/2024,3,'No': '5','10': '4.189729272'
3874,4486,SMARTWATCH_SKU1003,Completed,4,8/19/2024,3,'Yes': '3','2': '77.65840257'
3875,4490,LAPTOP_SKU1005,Completed,5,10/15/2023,4,'No': '3','7': '121.6796261'
3876,4490,TABLET_SKU1002,Completed,2,10/24/2023,3,'No': '3','3': '62.72919932'
3877,4490,SMARTPHONE_SKU1001,Completed,2,12/11/2023,3,'Yes': '5','10': '4.189729272'
3878,4491,LAPTOP_SKU1005,Completed,5,1/17/2024,3,'No': '3','9': '136.8895794'
3879,4491,TABLET_SKU1002,Completed,4,9/2/2024,1,'No': '3','2': '56.45627939'
3880,4494,SMARTPHONE_SKU1004,Completed,5,7/18/2024,3,'No': '2','1': '140.9156075'
3881,4495,TABLET_SKU1002,Completed,2,9/19/2024,3,'No': '3','9': '62.72919932'
3882,4496,SMARTWATCH_SKU1003,Completed,2,1/29/2024,1,'No': '3','5': '69.89256231'
3883,4497,TABLET_SKU1002,Completed,2,2/16/2024,4,'No': '3','8': '55.75928829'
3884,4497,SMARTPHONE_SKU1004,Cancelled,3,3/14/2024,3,'No': '2','7': '140.9156075'
3885,4497,SMARTWATCH_SKU1003,Completed,5,3/28/2024,4,'No': '3','2': '69.02969117'
3886,4497,SMARTWATCH_SKU1003,Cancelled,5,8/29/2024,4,'No': '3','2': '69.02969117'
3887,4498,SMARTPHONE_SKU1004,Completed,2,11/27/2023,3,'No': '2','2': '140.9156075'
3888,4499,SMARTPHONE_SKU1004,Completed,5,9/5/2024,3,'No': '2','5': '140.9156075'
3889,4500,SMARTWATCH_SKU1003,Completed,5,10/1/2023,1,'No': '3','4': '69.89256231'
3890,4500,TABLET_SKU1002,Completed,3,3/26/2024,1,'No': '3','6': '56.45627939'
3891,4500,LAPTOP_SKU1005,Completed,2,8/1/2024,3,'Yes': '3','4': '136.8895794'
3892,4501,TABLET_SKU1002,Cancelled,5,10/6/2023,3,'No': '3','1': '62.72919932'
3893,4501,LAPTOP_SKU1005,Completed,2,6/21/2024,1,'No': '3','5': '123.2006214'
3894,4502,LAPTOP_SKU1005,Cancelled,5,4/18/2024,3,'Yes': '3','8': '136.8895794'
3895,4504,TABLET_SKU1002,Completed,5,10/20/2023,3,'No': '3','5': '62.72919932'
3896,4504,SMARTPHONE_SKU1004,Completed,4,5/23/2024,1,'No': '2','4': '126.8240468'
3897,4506,LAPTOP_SKU1005,Completed,2,6/14/2024,3,'No': '3','6': '136.8895794'
3898,4506,LAPTOP_SKU1005,Completed,5,9/9/2024,3,'No': '3','8': '136.8895794'
3899,4507,TABLET_SKU1002,Completed,4,5/22/2024,3,'No': '3','5': '62.72919932'
3900,4508,SMARTPHONE_SKU1004,Completed,5,7/12/2024,4,'No': '2','4': '125.2583178'
3901,4509,SMARTWATCH_SKU1003,Cancelled,2,6/18/2024,1,'Yes': '3','3': '69.89256231'
3902,4510,TABLET_SKU1002,Completed,3,9/24/2023,4,'No': '3','10': '55.75928829'
3903,4510,SMARTWATCH_SKU1003,Completed,5,5/24/2024,3,'No': '3','7': '77.65840257'
3904,4512,TABLET_SKU1002,Cancelled,4,2/12/2024,3,'No': '3','6': '62.72919932'
3905,4513,TABLET_SKU1002,Completed,4,10/5/2023,3,'No': '3','3': '62.72919932'
3906,4518,TABLET_SKU1002,Completed,5,11/8/2023,3,'No': '3','1': '62.72919932'
3907,4518,SMARTPHONE_SKU1004,Completed,2,11/26/2023,3,'No': '2','9': '140.9156075'
3908,4518,LAPTOP_SKU1005,Cancelled,2,8/1/2024,4,'No': '3','7': '121.6796261'
3909,4519,SMARTPHONE_SKU1001,Cancelled,2,1/10/2024,1,'No': '5','7': '3.770756345'
3910,4519,TABLET_SKU1002,Completed,4,4/29/2024,1,'Yes': '3','2': '56.45627939'
3911,4520,SMARTPHONE_SKU1001,Completed,3,8/17/2024,4,'No': '5','8': '3.724203797'
3912,4520,LAPTOP_SKU1005,Completed,3,9/11/2024,3,'Yes': '3','3': '136.8895794'
3913,4522,SMARTPHONE_SKU1004,Completed,2,1/22/2024,3,'No': '2','2': '140.9156075'
3914,4524,TABLET_SKU1002,Completed,3,1/31/2024,3,'No': '3','7': '62.72919932'
3915,4524,SMARTPHONE_SKU1004,Cancelled,2,8/6/2024,4,'No': '2','9': '125.2583178'
3916,4526,LAPTOP_SKU1005,Cancelled,4,12/29/2023,1,'No': '3','7': '123.2006214'
3917,4526,SMARTPHONE_SKU1004,Cancelled,4,8/20/2024,3,'No': '2','2': '140.9156075'
3918,4527,TABLET_SKU1002,Completed,4,2/28/2024,3,'No': '3','5': '62.72919932'
3919,4527,SMARTWATCH_SKU1003,Completed,2,4/1/2024,3,'No': '3','6': '77.65840257'
3920,4528,SMARTPHONE_SKU1001,Cancelled,4,10/31/2023,1,'No': '5','3': '3.770756345'
3921,4528,LAPTOP_SKU1005,Completed,3,6/26/2024,3,'No': '3','3': '136.8895794'
3922,4529,SMARTPHONE_SKU1001,Completed,3,8/3/2024,4,'No': '5','3': '3.724203797'
3923,4530,TABLET_SKU1002,Completed,4,10/13/2023,1,'Yes': '3','1': '56.45627939'
3924,4530,TABLET_SKU1002,Cancelled,4,8/6/2024,3,'No': '3','6': '62.72919932'
3925,4531,SMARTPHONE_SKU1001,Completed,5,2/16/2024,1,'No': '5','1': '3.770756345'
3926,4531,LAPTOP_SKU1005,Cancelled,4,7/29/2024,1,'Yes': '3','10': '123.2006214'
3927,4532,SMARTPHONE_SKU1004,Completed,3,10/18/2023,4,'No': '2','4': '125.2583178'
3928,4533,TABLET_SKU1002,Completed,5,7/9/2024,4,'Yes': '3','9': '55.75928829'
3929,4534,SMARTPHONE_SKU1004,Completed,2,2/22/2024,4,'No': '2','1': '125.2583178'
3930,4535,SMARTPHONE_SKU1001,Completed,4,2/11/2024,1,'No': '5','6': '3.770756345'
3931,4535,SMARTPHONE_SKU1004,Cancelled,5,7/31/2024,1,'No': '2','3': '126.8240468'
3932,4536,SMARTPHONE_SKU1004,Completed,4,11/26/2023,3,'No': '2','7': '140.9156075'
3933,4536,SMARTPHONE_SKU1001,Cancelled,2,7/17/2024,4,'No': '5','8': '3.724203797'
3934,4537,LAPTOP_SKU1005,Completed,2,11/25/2023,3,'No': '3','3': '136.8895794'
3935,4537,SMARTPHONE_SKU1004,Completed,2,1/15/2024,4,'No': '2','10': '125.2583178'
3936,4538,SMARTPHONE_SKU1004,Completed,3,6/9/2024,3,'No': '2','1': '140.9156075'
3937,4538,SMARTPHONE_SKU1004,Completed,2,6/22/2024,4,'No': '2','6': '125.2583178'
3938,4538,LAPTOP_SKU1005,Completed,4,7/3/2024,3,'Yes': '3','3': '136.8895794'
3939,4539,SMARTPHONE_SKU1001,Completed,3,2/4/2024,1,'Yes': '5','8': '3.770756345'
3940,4539,LAPTOP_SKU1005,Completed,4,6/4/2024,1,'Yes': '3','10': '123.2006214'
3941,4540,SMARTPHONE_SKU1001,Cancelled,5,1/8/2024,3,'Yes': '5','3': '4.189729272'
3942,4540,TABLET_SKU1002,Completed,3,7/5/2024,4,'No': '3','1': '55.75928829'
3943,4541,SMARTPHONE_SKU1001,Completed,2,2/6/2024,1,'No': '5','6': '3.770756345'
3944,4544,TABLET_SKU1002,Completed,5,5/18/2024,1,'Yes': '3','8': '56.45627939'
3945,4545,SMARTPHONE_SKU1004,Completed,5,6/24/2024,3,'No': '2','9': '140.9156075'
3946,4545,TABLET_SKU1002,Completed,2,7/7/2024,4,'No': '3','4': '55.75928829'
3947,4547,TABLET_SKU1002,Completed,5,12/7/2023,1,'No': '3','8': '56.45627939'
3948,4548,SMARTWATCH_SKU1003,Completed,2,8/1/2024,4,'Yes': '3','3': '69.02969117'
3949,4548,SMARTPHONE_SKU1004,Completed,4,8/2/2024,1,'Yes': '2','5': '126.8240468'
3950,4549,LAPTOP_SKU1005,Completed,4,3/31/2024,1,'No': '3','6': '123.2006214'
3951,4550,SMARTWATCH_SKU1003,Cancelled,4,7/13/2024,3,'Yes': '3','10': '77.65840257'
3952,4550,SMARTPHONE_SKU1004,Completed,3,8/27/2024,3,'No': '2','2': '140.9156075'
3953,4551,SMARTPHONE_SKU1004,Completed,2,1/21/2024,3,'No': '2','1': '140.9156075'
3954,4551,SMARTPHONE_SKU1001,Cancelled,3,4/16/2024,1,'Yes': '5','1': '3.770756345'
3955,4552,SMARTWATCH_SKU1003,Completed,5,4/3/2024,4,'Yes': '3','9': '69.02969117'
3956,4552,SMARTWATCH_SKU1003,Completed,3,6/10/2024,1,'No': '3','4': '69.89256231'
3957,4553,SMARTPHONE_SKU1001,Completed,3,4/14/2024,3,'No': '5','8': '4.189729272'
3958,4556,SMARTPHONE_SKU1004,Completed,4,11/2/2023,4,'No': '2','3': '125.2583178'
3959,4557,TABLET_SKU1002,Cancelled,5,9/30/2023,4,'No': '3','1': '55.75928829'
3960,4557,SMARTWATCH_SKU1003,Cancelled,2,1/15/2024,3,'Yes': '3','8': '77.65840257'
3961,4558,SMARTPHONE_SKU1004,Completed,2,3/26/2024,4,'No': '2','2': '125.2583178'
3962,4559,TABLET_SKU1002,Cancelled,2,9/13/2024,1,'No': '3','7': '56.45627939'
3963,4560,LAPTOP_SKU1005,Completed,3,12/2/2023,1,'Yes': '3','2': '123.2006214'
3964,4560,SMARTPHONE_SKU1001,Cancelled,4,3/4/2024,3,'No': '5','5': '4.189729272'
3965,4562,SMARTPHONE_SKU1004,Cancelled,2,6/28/2024,3,'Yes': '2','4': '140.9156075'
3966,4564,SMARTWATCH_SKU1003,Completed,3,10/10/2023,3,'No': '3','8': '77.65840257'
3967,4564,SMARTPHONE_SKU1001,Completed,5,4/29/2024,3,'Yes': '5','1': '4.189729272'
3968,4564,SMARTPHONE_SKU1004,Completed,5,7/24/2024,4,'No': '2','10': '125.2583178'
3969,4566,TABLET_SKU1002,Completed,4,5/30/2024,4,'No': '3','10': '55.75928829'
3970,4567,LAPTOP_SKU1005,Cancelled,3,1/29/2024,3,'Yes': '3','6': '136.8895794'
3971,4568,SMARTPHONE_SKU1004,Completed,4,9/15/2024,4,'Yes': '2','8': '125.2583178'
3972,4569,SMARTWATCH_SKU1003,Completed,4,1/24/2024,3,'Yes': '3','9': '77.65840257'
3973,4570,TABLET_SKU1002,Cancelled,4,6/20/2024,3,'No': '3','8': '62.72919932'
3974,4572,SMARTPHONE_SKU1001,Cancelled,3,10/22/2023,3,'No': '5','3': '4.189729272'
3975,4573,SMARTWATCH_SKU1003,Cancelled,5,6/21/2024,1,'Yes': '3','9': '69.89256231'
3976,4574,TABLET_SKU1002,Completed,3,6/1/2024,1,'No': '3','7': '56.45627939'
3977,4575,TABLET_SKU1002,Completed,2,3/31/2024,3,'No': '3','9': '62.72919932'
3978,4577,SMARTPHONE_SKU1001,Completed,2,3/23/2024,4,'Yes': '5','3': '3.724203797'
3979,4577,LAPTOP_SKU1005,Completed,2,6/28/2024,4,'No': '3','10': '121.6796261'
3980,4577,SMARTPHONE_SKU1004,Completed,2,9/8/2024,1,'Yes': '2','5': '126.8240468'
3981,4578,LAPTOP_SKU1005,Cancelled,2,10/13/2023,3,'Yes': '3','2': '136.8895794'
3982,4578,SMARTPHONE_SKU1001,Completed,5,12/23/2023,4,'Yes': '5','2': '3.724203797'
3983,4582,LAPTOP_SKU1005,Completed,4,11/10/2023,4,'No': '3','4': '121.6796261'
3984,4582,SMARTPHONE_SKU1001,Completed,5,12/7/2023,4,'No': '5','1': '3.724203797'
3985,4582,SMARTPHONE_SKU1004,Cancelled,2,4/3/2024,1,'No': '2','7': '126.8240468'
3986,4583,LAPTOP_SKU1005,Cancelled,3,11/18/2023,1,'No': '3','7': '123.2006214'
3987,4583,SMARTWATCH_SKU1003,Cancelled,2,4/10/2024,1,'No': '3','7': '69.89256231'
3988,4584,SMARTPHONE_SKU1001,Cancelled,2,2/9/2024,1,'No': '5','3': '3.770756345'
3989,4584,SMARTPHONE_SKU1004,Cancelled,5,6/11/2024,4,'No': '2','2': '125.2583178'
3990,4584,SMARTPHONE_SKU1004,Completed,2,8/30/2024,3,'No': '2','1': '140.9156075'
3991,4586,TABLET_SKU1002,Completed,4,2/20/2024,4,'Yes': '3','6': '55.75928829'
3992,4586,SMARTPHONE_SKU1004,Completed,2,6/2/2024,4,'No': '2','7': '125.2583178'
3993,4587,LAPTOP_SKU1004,Completed,3,11/23/2023,1,'No': '4','3': '126.8240468'
3994,4587,SMARTPHONE_SKU1004,Completed,3,8/1/2024,3,'No': '2','3': '140.9156075'
3995,4588,TABLET_SKU1002,Cancelled,3,10/6/2023,4,'No': '3','1': '55.75928829'
3996,4588,TABLET_SKU1002,Completed,2,10/27/2023,4,'No': '3','9': '55.75928829'
3997,4588,SMARTPHONE_SKU1001,Cancelled,3,11/4/2023,4,'No': '5','9': '3.724203797'
3998,4589,SMARTPHONE_SKU1004,Completed,3,11/12/2023,1,'No': '2','4': '126.8240468'
3999,4589,SMARTWATCH_SKU1003,Cancelled,2,3/26/2024,4,'No': '3','7': '69.02969117'
4000,4590,LAPTOP_SKU1005,Completed,5,10/23/2023,3,'Yes': '3','10': '136.8895794'
4001,4591,SMARTPHONE_SKU1004,Completed,3,10/17/2023,3,'No': '2','9': '140.9156075'
4002,4593,LAPTOP_SKU1005,Completed,2,10/6/2023,4,'No': '3','1': '121.6796261'
4003,4593,TABLET_SKU1002,Completed,2,3/21/2024,1,'No': '3','7': '56.45627939'
4004,4593,SMARTPHONE_SKU1001,Completed,3,6/21/2024,1,'Yes': '5','4': '3.770756345'
4005,4594,SMARTPHONE_SKU1001,Completed,3,6/7/2024,3,'No': '5','2': '4.189729272'
4006,4597,TABLET_SKU1002,Cancelled,4,11/12/2023,1,'No': '3','7': '56.45627939'
4007,4599,SMARTPHONE_SKU1004,Completed,5,2/11/2024,1,'No': '2','5': '126.8240468'
4008,4600,SMARTPHONE_SKU1004,Cancelled,5,11/24/2023,1,'Yes': '2','6': '126.8240468'
4009,4602,SMARTWATCH_SKU1003,Completed,3,3/24/2024,4,'No': '3','2': '69.02969117'
4010,4603,LAPTOP_SKU1005,Completed,4,2/3/2024,1,'No': '3','6': '123.2006214'
4011,4604,LAPTOP_SKU1005,Cancelled,2,3/2/2024,4,'No': '3','5': '121.6796261'
4012,4604,TABLET_SKU1002,Completed,4,7/8/2024,4,'No': '3','9': '55.75928829'
4013,4605,TABLET_SKU1002,Cancelled,4,9/28/2023,4,'No': '3','6': '55.75928829'
4014,4606,SMARTWATCH_SKU1003,Completed,4,4/11/2024,4,'No': '3','9': '69.02969117'
4015,4608,SMARTWATCH_SKU1003,Completed,2,11/1/2023,4,'No': '3','2': '69.02969117'
4016,4609,SMARTWATCH_SKU1003,Completed,5,10/30/2023,4,'Yes': '3','6': '69.02969117'
4017,4610,TABLET_SKU1002,Completed,4,7/10/2024,4,'No': '3','8': '55.75928829'
4018,4610,TABLET_SKU1002,Completed,4,7/14/2024,3,'No': '3','10': '62.72919932'
4019,4611,TABLET_SKU1002,Completed,5,1/9/2024,1,'No': '3','3': '56.45627939'
4020,4611,SMARTPHONE_SKU1001,Completed,5,3/29/2024,4,'Yes': '5','1': '3.724203797'
4021,4612,SMARTPHONE_SKU1004,Cancelled,2,1/10/2024,1,'No': '2','6': '126.8240468'
4022,4613,SMARTPHONE_SKU1004,Completed,5,11/29/2023,3,'No': '2','4': '140.9156075'
4023,4613,SMARTWATCH_SKU1003,Completed,3,4/15/2024,1,'No': '3','10': '69.89256231'
4024,4613,SMARTPHONE_SKU1001,Completed,2,5/18/2024,3,'No': '5','9': '4.189729272'
4025,4614,SMARTPHONE_SKU1001,Completed,2,10/20/2023,1,'No': '5','2': '3.770756345'
4026,4615,TABLET_SKU1002,Completed,5,10/12/2023,3,'No': '3','5': '62.72919932'
4027,4615,TABLET_SKU1002,Completed,4,7/6/2024,3,'Yes': '3','3': '62.72919932'
4028,4617,SMARTWATCH_SKU1003,Completed,4,8/4/2024,1,'No': '3','8': '69.89256231'
4029,4618,SMARTPHONE_SKU1001,Cancelled,4,10/4/2023,4,'No': '5','3': '3.724203797'
4030,4618,SMARTPHONE_SKU1004,Completed,5,12/21/2023,1,'Yes': '2','7': '126.8240468'
4031,4619,SMARTPHONE_SKU1001,Cancelled,3,12/20/2023,3,'No': '5','3': '4.189729272'
4032,4621,TABLET_SKU1002,Completed,2,5/21/2024,3,'No': '3','4': '62.72919932'
4033,4623,LAPTOP_SKU1005,Completed,4,1/19/2024,3,'Yes': '3','10': '136.8895794'
4034,4623,LAPTOP_SKU1005,Cancelled,3,4/6/2024,4,'No': '3','6': '121.6796261'
4035,4623,SMARTWATCH_SKU1003,Completed,2,6/18/2024,1,'No': '3','10': '69.89256231'
4036,4624,LAPTOP_SKU1005,Completed,3,2/26/2024,4,'No': '3','1': '121.6796261'
4037,4625,TABLET_SKU1002,Completed,5,1/31/2024,3,'No': '3','4': '62.72919932'
4038,4626,SMARTWATCH_SKU1003,Completed,2,11/29/2023,3,'Yes': '3','8': '77.65840257'
4039,4626,SMARTPHONE_SKU1001,Cancelled,2,8/1/2024,3,'No': '5','6': '4.189729272'
4040,4629,LAPTOP_SKU1005,Cancelled,4,12/28/2023,1,'Yes': '3','9': '123.2006214'
4041,4629,TABLET_SKU1002,Cancelled,4,2/13/2024,4,'No': '3','3': '55.75928829'
4042,4629,SMARTPHONE_SKU1004,Completed,4,5/17/2024,4,'No': '2','2': '125.2583178'
4043,4629,SMARTPHONE_SKU1004,Completed,4,9/9/2024,4,'No': '2','3': '125.2583178'
4044,4630,TABLET_SKU1002,Cancelled,3,12/14/2023,1,'No': '3','2': '56.45627939'
4045,4630,LAPTOP_SKU1005,Completed,5,5/10/2024,3,'No': '3','2': '136.8895794'
4046,4631,SMARTPHONE_SKU1001,Completed,3,2/8/2024,3,'Yes': '5','2': '4.189729272'
4047,4633,LAPTOP_SKU1005,Cancelled,2,2/3/2024,1,'No': '3','1': '123.2006214'
4048,4634,LAPTOP_SKU1005,Cancelled,2,1/16/2024,4,'No': '3','9': '121.6796261'
4049,4634,SMARTPHONE_SKU1001,Completed,3,7/6/2024,4,'No': '5','8': '3.724203797'
4050,4635,LAPTOP_SKU1005,Completed,5,2/21/2024,3,'No': '3','4': '136.8895794'
4051,4635,SMARTPHONE_SKU1004,Completed,4,6/7/2024,4,'No': '2','4': '125.2583178'
4052,4636,TABLET_SKU1002,Completed,3,3/19/2024,3,'No': '3','8': '62.72919932'
4053,4637,SMARTPHONE_SKU1004,Cancelled,3,8/25/2024,1,'No': '2','1': '126.8240468'
4054,4639,LAPTOP_SKU1005,Completed,5,3/6/2024,3,'No': '3','8': '136.8895794'
4055,4642,TABLET_SKU1002,Completed,3,7/19/2024,3,'No': '3','4': '62.72919932'
4056,4647,LAPTOP_SKU1005,Completed,5,3/17/2024,3,'No': '3','8': '136.8895794'
4057,4647,SMARTWATCH_SKU1003,Cancelled,4,4/19/2024,3,'No': '3','3': '77.65840257'
